第8屆區域立法委員選舉桃園縣第4選舉區候選人在各投開票所得票數一覽表,,,,,,,,,,,,,,
鄉(鎮、市、區)別,村里別,投票所別,各候選人得票情形,,,,"有效票數A
A=1+2+...+N",無效票數B,"投票數C
C=A+B","已領未投票數D
D=E-C","發出票數E
E=C+D",用餘票數F,"選舉人數G
G=E+F","發票率H
H=C÷G"
　　,文化里,550,2,2,223,294,521,8,529,0,529,170,699,75.68
　　,文明里,551,8,7,435,612,"1,062",20,"1,082",0,"1,082",303,"1,385",78.12
　　,文昌里,552,4,4,366,347,721,14,735,0,735,203,938,78.36
　　,南門里,553,7,6,606,670,"1,289",15,"1,304",0,"1,304",417,"1,721",75.77
　　,南門里,554,2,6,350,439,797,8,805,0,805,245,"1,050",76.67
　　,南門里,555,7,8,338,417,770,8,778,0,778,242,"1,020",76.27
　　,南門里,556,11,2,423,708,"1,144",11,"1,155",0,"1,155",356,"1,511",76.44
　　,南華里,557,2,7,498,502,"1,009",13,"1,022",0,"1,022",321,"1,343",76.10
　　,西門里,558,4,7,434,578,"1,023",7,"1,030",0,"1,030",413,"1,443",71.38
　　,西湖里,559,1,3,447,594,"1,045",14,"1,059",0,"1,059",341,"1,400",75.64
　　,長美里,560,3,5,388,287,683,8,691,0,691,218,909,76.02
　　,永興里,561,6,7,643,559,"1,215",12,"1,227",0,"1,227",375,"1,602",76.59
　　,中興里,562,4,8,680,651,"1,343",18,"1,361",0,"1,361",412,"1,773",76.76
　　,中興里,563,4,11,535,570,"1,120",13,"1,133",0,"1,133",288,"1,421",79.73
　　,中興里,564,10,8,538,728,"1,284",17,"1,301",0,"1,301",442,"1,743",74.64
　　,光興里,565,7,10,541,598,"1,156",12,"1,168",0,"1,168",382,"1,550",75.35
　　,光興里,566,5,7,556,714,"1,282",14,"1,296",0,"1,296",369,"1,665",77.84
　　,光興里,567,5,11,501,661,"1,178",19,"1,197",0,"1,197",345,"1,542",77.63
　　,中和里,568,4,4,541,476,"1,025",9,"1,034",0,"1,034",307,"1,341",77.11
　　,北門里,569,5,7,565,560,"1,137",22,"1,159",0,"1,159",409,"1,568",73.92
　　,中路里,570,8,9,521,702,"1,240",24,"1,264",0,"1,264",387,"1,651",76.56
　　,中路里,571,10,6,433,806,"1,255",15,"1,270",0,"1,270",502,"1,772",71.67
　　,中信里,572,7,9,536,754,"1,306",19,"1,325",0,"1,325",396,"1,721",76.99
　　,中信里,573,10,9,514,675,"1,208",21,"1,229",0,"1,229",473,"1,702",72.21
　　,中信里,574,4,8,341,512,865,13,878,0,878,281,"1,159",75.75
　　,中山里,575,12,14,554,722,"1,302",11,"1,313",0,"1,313",392,"1,705",77.01
　　,中山里,576,12,11,570,718,"1,311",19,"1,330",0,"1,330",469,"1,799",73.93
　　,中山里,577,5,12,492,733,"1,242",19,"1,261",0,"1,261",465,"1,726",73.06
　　,中平里,578,7,10,562,875,"1,454",23,"1,477",0,"1,477",546,"2,023",73.01
　　,中平里,579,7,4,535,740,"1,286",18,"1,304",0,"1,304",497,"1,801",72.40
　　,中原里,580,5,5,526,777,"1,313",23,"1,336",0,"1,336",435,"1,771",75.44
　　,中原里,581,8,9,488,916,"1,421",19,"1,440",0,"1,440",400,"1,840",78.26
　　,中泰里,582,6,10,504,897,"1,417",16,"1,433",0,"1,433",432,"1,865",76.84
　　,中泰里,583,5,3,389,747,"1,144",13,"1,157",0,"1,157",326,"1,483",78.02
　　,中聖里,584,3,7,286,728,"1,024",15,"1,039",0,"1,039",464,"1,503",69.13
　　,中聖里,585,3,10,353,726,"1,092",22,"1,114",0,"1,114",355,"1,469",75.83
　　,中聖里,586,4,9,336,754,"1,103",17,"1,120",0,"1,120",278,"1,398",80.11
　　,中德里,587,5,17,391,814,"1,227",15,"1,242",0,"1,242",471,"1,713",72.50
　　,中德里,588,5,9,767,584,"1,365",15,"1,380",0,"1,380",339,"1,719",80.28
　　,中德里,589,6,15,465,688,"1,174",14,"1,188",0,"1,188",431,"1,619",73.38
　　,中正里,590,4,7,428,678,"1,117",7,"1,124",0,"1,124",312,"1,436",78.27
　　,中正里,591,3,4,448,690,"1,145",9,"1,154",0,"1,154",380,"1,534",75.23
　　,中正里,592,4,5,474,634,"1,117",12,"1,129",0,"1,129",308,"1,437",78.57
　　,文中里,593,4,6,502,506,"1,018",11,"1,029",0,"1,029",302,"1,331",77.31
　　,文中里,594,7,6,316,586,915,17,932,0,932,225,"1,157",80.55
　　,中成里,595,5,5,487,320,817,11,828,0,828,239,"1,067",77.60
　　,中成里,596,3,10,347,837,"1,197",15,"1,212",0,"1,212",386,"1,598",75.84
　　,中成里,597,4,7,558,608,"1,177",12,"1,189",0,"1,189",319,"1,508",78.85
　　,玉山里,598,3,9,508,633,"1,153",13,"1,166",0,"1,166",435,"1,601",72.83
　　,玉山里,599,7,6,647,572,"1,232",14,"1,246",0,"1,246",367,"1,613",77.25
　　,玉山里,600,7,8,461,562,"1,038",11,"1,049",0,"1,049",322,"1,371",76.51
　　,泰山里,601,10,7,564,715,"1,296",16,"1,312",0,"1,312",365,"1,677",78.23
　　,泰山里,602,4,11,568,694,"1,277",12,"1,289",0,"1,289",376,"1,665",77.42
　　,龍岡里,603,3,9,382,682,"1,076",10,"1,086",0,"1,086",317,"1,403",77.41
　　,龍岡里,604,6,5,456,867,"1,334",12,"1,346",0,"1,346",450,"1,796",74.94
　　,龍岡里,605,5,4,321,666,996,9,"1,005",0,"1,005",333,"1,338",75.11
　　,龍安里,606,9,11,615,748,"1,383",26,"1,409",0,"1,409",450,"1,859",75.79
　　,龍安里,607,4,6,531,870,"1,411",15,"1,426",0,"1,426",493,"1,919",74.31
　　,龍鳳里,608,3,13,546,828,"1,390",21,"1,411",0,"1,411","1,937","3,348",42.14
　　,龍鳳里,609,6,8,487,916,"1,417",17,"1,434",0,"1,434",525,"1,959",73.20
　　,龍鳳里,610,5,9,426,765,"1,205",8,"1,213",0,"1,213",366,"1,579",76.82
　　,龍祥里,611,8,8,350,651,"1,017",13,"1,030",0,"1,030",341,"1,371",75.13
　　,龍祥里,612,3,10,272,567,852,19,871,0,871,280,"1,151",75.67
　　,龍祥里,613,1,9,272,624,906,15,921,0,921,347,"1,268",72.63
　　,龍壽里,614,9,4,549,778,"1,340",17,"1,357",0,"1,357",454,"1,811",74.93
　　,龍壽里,615,9,8,558,780,"1,355",14,"1,369",0,"1,369",536,"1,905",71.86
　　,龍山里,616,1,4,313,441,759,16,775,0,775,298,"1,073",72.23
　　,龍山里,617,1,8,305,488,802,11,813,0,813,305,"1,118",72.72
　　,龍山里,618,2,1,254,512,769,9,778,0,778,322,"1,100",70.73
　　,東埔里,619,6,7,548,532,"1,093",22,"1,115",0,"1,115",390,"1,505",74.09
　　,東埔里,620,5,11,443,516,975,12,987,0,987,314,"1,301",75.86
　　,東埔里,621,8,7,509,533,"1,057",14,"1,071",0,"1,071",335,"1,406",76.17
　　,信光里,622,3,11,568,640,"1,222",25,"1,247",0,"1,247",395,"1,642",75.94
　　,信光里,623,5,9,576,709,"1,299",18,"1,317",0,"1,317",455,"1,772",74.32
　　,信光里,624,5,8,646,761,"1,420",13,"1,433",0,"1,433",523,"1,956",73.26
　　,永安里,625,4,8,452,488,952,9,961,0,961,269,"1,230",78.13
　　,永安里,626,4,8,553,496,"1,061",8,"1,069",0,"1,069",349,"1,418",75.39
　　,永安里,627,5,11,629,547,"1,192",8,"1,200",0,"1,200",311,"1,511",79.42
　　,中寧里,628,8,12,405,737,"1,162",13,"1,175",0,"1,175",404,"1,579",74.41
　　,中寧里,629,11,11,613,"1,308","1,943",19,"1,962",0,"1,962",689,"2,651",74.01
　　,同德里,630,2,6,355,766,"1,129",14,"1,143",0,"1,143",370,"1,513",75.55
　　,同德里,631,4,12,414,797,"1,227",12,"1,239",0,"1,239",276,"1,515",81.78
　　,同德里,632,6,5,376,690,"1,077",9,"1,086",0,"1,086",363,"1,449",74.95
　　,明德里,633,2,11,352,617,982,14,996,0,996,328,"1,324",75.23
　　,明德里,634,1,4,361,790,"1,156",7,"1,163",0,"1,163",360,"1,523",76.36
　　,中埔里,635,2,2,409,400,813,9,822,0,822,234,"1,056",77.84
　　,中埔里,636,1,6,437,384,828,13,841,0,841,212,"1,053",79.87
　　,南埔里,637,4,4,562,752,"1,322",21,"1,343",0,"1,343",427,"1,770",75.88
　　,南埔里,638,11,11,524,778,"1,324",16,"1,340",0,"1,340",431,"1,771",75.66
　　,寶慶里,639,1,9,368,753,"1,131",5,"1,136",0,"1,136",371,"1,507",75.38
　　,寶慶里,640,3,7,341,666,"1,017",10,"1,027",0,"1,027",344,"1,371",74.91
　　,寶慶里,641,1,9,464,832,"1,306",11,"1,317",0,"1,317",416,"1,733",76.00
　　,寶安里,642,6,5,362,754,"1,127",10,"1,137",0,"1,137",385,"1,522",74.70
　　,寶安里,643,6,9,289,557,861,12,873,0,873,267,"1,140",76.58
　　,寶安里,644,5,10,483,797,"1,295",9,"1,304",0,"1,304",537,"1,841",70.83
　　,寶安里,645,1,7,381,697,"1,086",20,"1,106",0,"1,106",407,"1,513",73.10
　　,北埔里,646,8,5,473,758,"1,244",15,"1,259",0,"1,259",477,"1,736",72.52
　　,北埔里,647,6,9,447,860,"1,322",18,"1,340",0,"1,340",454,"1,794",74.69
　　,瑞慶里,648,2,6,342,660,"1,010",11,"1,021",0,"1,021",433,"1,454",70.22
　　,瑞慶里,649,3,6,410,671,"1,090",11,"1,101",0,"1,101",409,"1,510",72.91
　　,瑞慶里,650,6,11,362,674,"1,053",12,"1,065",0,"1,065",408,"1,473",72.30
　　,西埔里,651,11,7,724,626,"1,368",19,"1,387",0,"1,387",415,"1,802",76.97
　　,西埔里,652,8,2,492,329,831,12,843,0,843,189,"1,032",81.69
　　,慈文里,653,11,19,600,734,"1,364",20,"1,384",0,"1,384",501,"1,885",73.42
　　,慈文里,654,7,9,518,804,"1,338",19,"1,357",0,"1,357",525,"1,882",72.10
　　,慈文里,655,7,7,518,642,"1,174",8,"1,182",0,"1,182",351,"1,533",77.10
　　,新埔里,656,3,12,436,877,"1,328",23,"1,351",0,"1,351",423,"1,774",76.16
　　,新埔里,657,5,9,388,826,"1,228",18,"1,246",0,"1,246",441,"1,687",73.86
　　,新埔里,658,7,5,470,968,"1,450",14,"1,464",0,"1,464",470,"1,934",75.70
　　,新埔里,659,0,4,213,393,610,8,618,0,618,166,784,78.83
　　,新埔里,660,3,4,257,454,718,12,730,0,730,170,900,81.11
　　,同安里,661,6,9,421,685,"1,121",13,"1,134",0,"1,134",338,"1,472",77.04
　　,同安里,662,2,4,462,793,"1,261",9,"1,270",0,"1,270",448,"1,718",73.92
　　,同安里,663,5,5,397,698,"1,105",11,"1,116",0,"1,116",392,"1,508",74.01
　　,同安里,664,3,0,367,754,"1,124",10,"1,134",0,"1,134",332,"1,466",77.35
　　,莊敬里,665,3,6,378,860,"1,247",15,"1,262",0,"1,262",388,"1,650",76.48
　　,莊敬里,666,5,8,393,862,"1,268",15,"1,283",0,"1,283",357,"1,640",78.23
　　,莊敬里,667,6,16,370,847,"1,239",15,"1,254",0,"1,254",469,"1,723",72.78
　　,莊敬里,668,3,7,370,560,940,12,952,0,952,357,"1,309",72.73
　　,自強里,669,6,7,438,869,"1,320",17,"1,337",0,"1,337",372,"1,709",78.23
　　,自強里,670,5,7,346,656,"1,014",13,"1,027",0,"1,027",308,"1,335",76.93
　　,自強里,671,2,6,326,455,789,8,797,0,797,259,"1,056",75.47
　　,自強里,672,4,11,486,746,"1,247",16,"1,263",0,"1,263",383,"1,646",76.73
　　,長安里,673,5,4,598,531,"1,138",15,"1,153",0,"1,153",399,"1,552",74.29
　　,長安里,674,4,12,454,738,"1,208",10,"1,218",0,"1,218",372,"1,590",76.60
　　,長德里,675,1,7,485,622,"1,115",19,"1,134",0,"1,134",381,"1,515",74.85
　　,長德里,676,7,5,475,542,"1,029",11,"1,040",0,"1,040",302,"1,342",77.50
　　,長德里,677,5,5,344,465,819,11,830,0,830,298,"1,128",73.58
　　,朝陽里,678,7,14,620,745,"1,386",14,"1,400",0,"1,400",476,"1,876",74.63
　　,成功里,679,8,19,488,814,"1,329",15,"1,344",0,"1,344",377,"1,721",78.09
　　,成功里,680,5,15,560,787,"1,367",18,"1,385",0,"1,385",371,"1,756",78.87
　　,東門里,681,3,10,391,531,935,15,950,0,950,332,"1,282",74.10
　　,東門里,682,3,7,394,611,"1,015",19,"1,034",0,"1,034",348,"1,382",74.82
　　,東山里,683,7,8,585,696,"1,296",11,"1,307",0,"1,307",453,"1,760",74.26
