第8屆區域立法委員選舉彰化縣第2選舉區候選人在各投開票所得票數一覽表,,,,,,,,,,,,
鄉(鎮、市、區)別,村里別,投票所別,各候選人得票情形,,"有效票數A
A=1+2+...+N",無效票數B,"投票數C
C=A+B","已領未投票數D
D=E-C","發出票數E
E=C+D",用餘票數F,"選舉人數G
G=E+F","發票率H
H=C÷G"
　　,中央里,228,330,310,640,11,651,1,652,208,860,75.70
　　,富貴里,229,344,363,707,8,715,0,715,207,922,77.55
　　,民權里,230,424,463,887,14,901,0,901,264,"1,165",77.34
　　,萬壽里,231,390,306,696,12,708,0,708,217,925,76.54
　　,長樂里,232,461,385,846,9,855,0,855,222,"1,077",79.39
　　,西興里,233,419,401,820,4,824,0,824,198,"1,022",80.63
　　,西興里,234,349,495,844,17,861,0,861,261,"1,122",76.74
　　,西興里,235,286,397,683,19,702,0,702,224,926,75.81
　　,西勢里,236,507,716,"1,223",27,"1,250",0,"1,250",391,"1,641",76.17
　　,西勢里,237,507,680,"1,187",29,"1,216",0,"1,216",383,"1,599",76.05
　　,忠權里,238,455,573,"1,028",13,"1,041",0,"1,041",347,"1,388",75.00
　　,忠權里,239,519,659,"1,178",25,"1,203",0,"1,203",424,"1,627",73.94
　　,忠孝里,240,416,501,917,16,933,0,933,270,"1,203",77.56
　　,五權里,241,671,787,"1,458",21,"1,479",0,"1,479",515,"1,994",74.17
　　,五權里,242,529,743,"1,272",26,"1,298",0,"1,298",488,"1,786",72.68
　　,平和里,243,462,564,"1,026",17,"1,043",0,"1,043",338,"1,381",75.52
　　,平和里,244,496,582,"1,078",18,"1,096",0,"1,096",361,"1,457",75.22
　　,平和里,245,434,444,878,14,892,0,892,292,"1,184",75.34
　　,崙平里,246,572,699,"1,271",19,"1,290",0,"1,290",437,"1,727",74.70
　　,崙平里,247,507,670,"1,177",19,"1,196",0,"1,196",414,"1,610",74.29
　　,崙平里,248,537,626,"1,163",18,"1,181",0,"1,181",447,"1,628",72.54
　　,向陽里,249,381,639,"1,020",23,"1,043",0,"1,043",316,"1,359",76.75
　　,向陽里,250,493,594,"1,087",28,"1,115",0,"1,115",353,"1,468",75.95
　　,向陽里,251,319,546,865,20,885,0,885,309,"1,194",74.12
　　,莿桐里,252,439,541,980,16,996,0,996,304,"1,300",76.62
　　,莿桐里,253,461,641,"1,102",17,"1,119",0,"1,119",367,"1,486",75.30
　　,南美里,254,532,688,"1,220",24,"1,244",0,"1,244",362,"1,606",77.46
　　,南安里,255,383,485,868,15,883,0,883,245,"1,128",78.28
　　,南安里,256,283,337,620,16,636,0,636,179,815,78.04
　　,東芳里,257,449,541,990,25,"1,015",0,"1,015",305,"1,320",76.89
　　,東芳里,258,598,707,"1,305",29,"1,334",0,"1,334",440,"1,774",75.20
　　,磚里,259,435,528,963,11,974,1,975,386,"1,361",71.57
　　,磚里,260,549,730,"1,279",33,"1,312",0,"1,312",372,"1,684",77.91
　　,卦山里,261,347,419,766,10,776,0,776,234,"1,010",76.83
　　,卦山里,262,329,676,"1,005",24,"1,029",0,"1,029",338,"1,367",75.27
　　,光復里,263,287,255,542,9,551,0,551,181,732,75.27
　　,永福里,264,347,329,676,7,683,0,683,222,905,75.47
　　,光華里,265,291,287,578,11,589,0,589,175,764,77.09
　　,中正里,266,505,599,"1,104",14,"1,118",0,"1,118",299,"1,417",78.90
　　,中山里,267,238,342,580,16,596,0,596,168,764,78.01
　　,龍山里,268,273,427,700,8,708,0,708,207,915,77.38
　　,龍山里,269,357,349,706,8,714,0,714,201,915,78.03
　　,新興里,270,502,551,"1,053",17,"1,070",0,"1,070",366,"1,436",74.51
　　,新興里,271,471,645,"1,116",26,"1,142",0,"1,142",328,"1,470",77.69
　　,新興里,272,615,699,"1,314",28,"1,342",0,"1,342",407,"1,749",76.73
　　,新華里,273,311,342,653,4,657,0,657,209,866,75.87
　　,新華里,274,251,369,620,15,635,0,635,180,815,77.91
　　,興北里,275,604,602,"1,206",28,"1,234",0,"1,234",420,"1,654",74.61
　　,信義里,276,336,344,680,9,689,0,689,196,885,77.85
　　,民生里,277,496,583,"1,079",15,"1,094",0,"1,094",316,"1,410",77.59
　　,文化里,278,465,559,"1,024",23,"1,047",0,"1,047",359,"1,406",74.47
　　,陽明里,279,333,339,672,10,682,0,682,155,837,81.48
　　,陽明里,280,267,346,613,10,623,0,623,246,869,71.69
　　,萬安里,281,423,568,991,19,"1,010",0,"1,010",278,"1,288",78.42
　　,萬安里,282,379,561,940,25,965,0,965,274,"1,239",77.89
　　,萬安里,283,428,631,"1,059",18,"1,077",0,"1,077",304,"1,381",77.99
　　,下里,284,583,713,"1,296",21,"1,317",0,"1,317",334,"1,651",79.77
　　,下里,285,447,592,"1,039",7,"1,046",0,"1,046",335,"1,381",75.74
　　,下里,286,444,583,"1,027",23,"1,050",0,"1,050",288,"1,338",78.48
　　,茄苳里,287,286,362,648,9,657,0,657,218,875,75.09
　　,茄南里,288,387,501,888,18,906,0,906,268,"1,174",77.17
　　,茄南里,289,457,580,"1,037",14,"1,051",0,"1,051",301,"1,352",77.74
　　,寶里,290,372,480,852,11,863,0,863,247,"1,110",77.75
　　,古夷里,291,358,382,740,17,757,0,757,235,992,76.31
　　,古夷里,292,450,472,922,19,941,0,941,351,"1,292",72.83
　　,阿夷里,293,384,624,"1,008",13,"1,021",0,"1,021",327,"1,348",75.74
　　,阿夷里,294,435,569,"1,004",13,"1,017",0,"1,017",364,"1,381",73.64
　　,阿夷里,295,466,629,"1,095",29,"1,124",0,"1,124",333,"1,457",77.14
　　,阿夷里,296,491,615,"1,106",18,"1,124",0,"1,124",334,"1,458",77.09
　　,阿夷里,297,388,570,958,15,973,0,973,324,"1,297",75.02
　　,和調里,298,337,439,776,9,785,0,785,233,"1,018",77.11
　　,和調里,299,500,629,"1,129",19,"1,148",0,"1,148",336,"1,484",77.36
　　,復興里,300,169,268,437,7,444,0,444,147,591,75.13
　　,復興里,301,635,727,"1,362",29,"1,391",0,"1,391",446,"1,837",75.72
　　,復興里,302,532,668,"1,200",22,"1,222",0,"1,222",380,"1,602",76.28
　　,中庄里,303,553,472,"1,025",16,"1,041",0,"1,041",338,"1,379",75.49
　　,中庄里,304,333,346,679,14,693,0,693,243,936,74.04
　　,竹中里,305,491,707,"1,198",22,"1,220",0,"1,220",469,"1,689",72.23
　　,香山里,306,480,625,"1,105",28,"1,133",0,"1,133",368,"1,501",75.48
　　,香山里,307,468,562,"1,030",17,"1,047",0,"1,047",340,"1,387",75.49
　　,牛埔里,308,688,664,"1,352",20,"1,372",0,"1,372",459,"1,831",74.93
　　,牛埔里,309,306,424,730,15,745,0,745,197,942,79.09
　　,台鳳里,310,379,639,"1,018",20,"1,038",0,"1,038",317,"1,355",76.61
　　,台鳳里,311,416,699,"1,115",17,"1,132",0,"1,132",397,"1,529",74.04
　　,台鳳里,312,299,526,825,19,844,0,844,337,"1,181",71.46
　　,國聖里,313,501,528,"1,029",22,"1,051",0,"1,051",306,"1,357",77.45
　　,國聖里,314,363,383,746,18,764,0,764,238,"1,002",76.25
　　,福山里,315,462,592,"1,054",22,"1,076",0,"1,076",307,"1,383",77.80
　　,福山里,316,542,733,"1,275",22,"1,297",0,"1,297",484,"1,781",72.82
　　,福山里,317,610,666,"1,276",17,"1,293",1,"1,294",429,"1,723",75.04
　　,福山里,318,592,656,"1,248",15,"1,263",0,"1,263",413,"1,676",75.36
　　,安溪里,319,591,659,"1,250",15,"1,265",0,"1,265",421,"1,686",75.03
　　,三村里,320,361,413,774,10,784,0,784,261,"1,045",75.02
　　,大竹里,321,461,511,972,10,982,0,982,277,"1,259",78.00
　　,大竹里,322,549,709,"1,258",29,"1,287",0,"1,287",459,"1,746",73.71
　　,田中里,323,146,520,666,10,676,0,676,163,839,80.57
　　,快官里,324,385,403,788,18,806,0,806,255,"1,061",75.97
　　,竹巷里,325,283,299,582,19,601,0,601,188,789,76.17
　　,福田里,326,460,438,898,13,911,0,911,315,"1,226",74.31
　　,石牌里,327,381,459,840,23,863,0,863,322,"1,185",72.83
　花壇鄉,,,"10,859","14,963","25,822",442,"26,264",0,"26,264","9,190","35,454",74.08
　　,花壇村,328,454,635,"1,089",17,"1,106",0,"1,106",391,"1,497",73.88
　　,花壇村,329,489,593,"1,082",22,"1,104",0,"1,104",370,"1,474",74.90
　　,金墩村,330,600,660,"1,260",15,"1,275",0,"1,275",431,"1,706",74.74
　　,中庄村,331,334,397,731,10,741,0,741,235,976,75.92
　　,中庄村,332,391,567,958,22,980,0,980,309,"1,289",76.03
　　,崙雅村,333,476,525,"1,001",18,"1,019",0,"1,019",362,"1,381",73.79
　　,劉厝村,334,413,350,763,11,774,0,774,240,"1,014",76.33
　　,南口村,335,508,627,"1,135",19,"1,154",0,"1,154",416,"1,570",73.50
　　,北口村,336,330,406,736,10,746,0,746,257,"1,003",74.38
　　,北口村,337,246,279,525,6,531,0,531,168,699,75.97
　　,中口村,338,252,245,497,7,504,0,504,141,645,78.14
　　,文德村,339,447,620,"1,067",24,"1,091",0,"1,091",433,"1,524",71.59
　　,文德村,340,351,488,839,18,857,0,857,284,"1,141",75.11
　　,白沙村,341,348,563,911,15,926,0,926,300,"1,226",75.53
　　,白沙村,342,359,598,957,15,972,0,972,353,"1,325",73.36
　　,白沙村,343,482,674,"1,156",10,"1,166",0,"1,166",361,"1,527",76.36
　　,岩竹村,344,417,489,906,14,920,0,920,312,"1,232",74.68
　　,長沙村,345,380,527,907,22,929,0,929,327,"1,256",73.96
　　,長沙村,346,522,771,"1,293",17,"1,310",0,"1,310",400,"1,710",76.61
　　,長沙村,347,478,628,"1,106",13,"1,119",0,"1,119",418,"1,537",72.80
　　,橋頭村,348,449,708,"1,157",21,"1,178",0,"1,178",385,"1,563",75.37
　　,橋頭村,349,423,680,"1,103",22,"1,125",0,"1,125",375,"1,500",75.00
　　,灣雅村,350,200,420,620,13,633,0,633,213,846,74.82
　　,灣東村,351,259,410,669,12,681,0,681,274,955,71.31
　　,三春村,352,446,740,"1,186",18,"1,204",0,"1,204",497,"1,701",70.78
　　,永春村,353,413,721,"1,134",22,"1,156",0,"1,156",481,"1,637",70.62
　　,長春村,354,392,642,"1,034",29,"1,063",0,"1,063",457,"1,520",69.93
　芬園鄉,,,"7,007","7,478","14,485",254,"14,739",0,"14,739","4,921","19,660",74.97
　　,舊社村,355,566,676,"1,242",24,"1,266",0,"1,266",468,"1,734",73.01
　　,大埔村,356,376,609,985,9,994,0,994,340,"1,334",74.51
　　,竹林村,357,498,733,"1,231",23,"1,254",0,"1,254",416,"1,670",75.09
　　,楓坑村,358,177,248,425,5,430,0,430,131,561,76.65
　　,社口村,359,406,474,880,13,893,0,893,246,"1,139",78.40
　　,社口村,360,399,426,825,19,844,0,844,307,"1,151",73.33
　　,茄荖村,361,456,501,957,15,972,0,972,306,"1,278",76.06
　　,茄荖村,362,360,365,725,17,742,0,742,249,991,74.87
　　,嘉興村,363,509,653,"1,162",17,"1,179",0,"1,179",397,"1,576",74.81
　　,芬園村,364,334,347,681,6,687,0,687,194,881,77.98
　　,縣庄村,365,483,315,798,14,812,0,812,258,"1,070",75.89
　　,圳墘村,366,257,229,486,12,498,0,498,153,651,76.50
　　,溪頭村,367,662,507,"1,169",24,"1,193",0,"1,193",352,"1,545",77.22
　　,進芬村,368,339,375,714,10,724,0,724,219,943,76.78
　　,同安村,369,477,388,865,17,882,0,882,322,"1,204",73.26
　　,中崙村,370,350,325,675,17,692,0,692,260,952,72.69
　　,大竹村,371,358,307,665,12,677,0,677,303,980,69.08
