第8屆區域立法委員選舉新北市第12選舉區候選人在各投開票所得票數一覽表,,,,,,,,,,,,,,
鄉(鎮、市、區)別,村里別,投票所別,各候選人得票情形,,,,"有效票數A
A=1+2+...+N",無效票數B,"投票數C
C=A+B","已領未投票數D
D=E-C","發出票數E
E=C+D",用餘票數F,"選舉人數G
G=E+F","發票率H
H=C÷G"
　　,崁腳里,"2,143",125,157,6,88,376,6,382,0,382,159,541,70.61
　　,中幅里,"2,144",240,168,8,299,715,9,724,0,724,239,963,75.18
　汐止區,,,"48,189","42,957",798,"17,832","109,776","1,853","111,629",4,"111,633","37,427","149,060",74.89
　　,仁德里,"2,145",431,440,10,251,"1,132",16,"1,148",0,"1,148",345,"1,493",76.89
　　,義民里,"2,146",371,380,10,156,917,13,930,0,930,289,"1,219",76.29
　　,禮門里,"2,147",219,332,3,131,685,8,693,0,693,242,935,74.12
　　,智慧里,"2,148",557,369,10,217,"1,153",24,"1,177",1,"1,178",358,"1,536",76.63
　　,智慧里,"2,149",501,434,8,229,"1,172",20,"1,192",0,"1,192",397,"1,589",75.02
　　,大同里,"2,150",305,277,17,190,789,14,803,0,803,256,"1,059",75.83
　　,大同里,"2,151",374,278,6,146,804,15,819,0,819,291,"1,110",73.78
　　,信望里,"2,152",64,82,1,56,203,9,212,0,212,82,294,72.11
　　,新昌里,"2,153",385,495,7,182,"1,069",21,"1,090",0,"1,090",336,"1,426",76.44
　　,新昌里,"2,154",450,500,17,208,"1,175",23,"1,198",0,"1,198",308,"1,506",79.55
　　,新昌里,"2,155",432,563,9,179,"1,183",18,"1,201",0,"1,201",397,"1,598",75.16
　　,福安里,"2,156",395,408,7,174,984,18,"1,002",0,"1,002",286,"1,288",77.80
　　,福安里,"2,157",375,427,6,163,971,20,991,0,991,276,"1,267",78.22
　　,福安里,"2,158",493,498,12,187,"1,190",18,"1,208",0,"1,208",376,"1,584",76.26
　　,秀峰里,"2,159",230,305,10,129,674,15,689,0,689,"1,024","1,713",40.22
　　,秀峰里,"2,160",294,370,9,158,831,11,842,1,843,292,"1,135",74.19
　　,秀峰里,"2,161",366,436,5,147,954,16,970,0,970,329,"1,299",74.67
　　,秀山里,"2,162",442,533,10,222,"1,207",19,"1,226",0,"1,226",343,"1,569",78.14
　　,秀山里,"2,163",660,420,12,163,"1,255",18,"1,273",0,"1,273",406,"1,679",75.82
　　,復興里,"2,164",610,577,9,281,"1,477",28,"1,505",0,"1,505",431,"1,936",77.74
　　,復興里,"2,165",718,586,4,153,"1,461",23,"1,484",0,"1,484",378,"1,862",79.70
　　,復興里,"2,166",647,501,9,139,"1,296",24,"1,320",0,"1,320",376,"1,696",77.83
　　,自強里,"2,167",300,387,11,135,833,11,844,0,844,250,"1,094",77.15
　　,自強里,"2,168",333,365,8,155,861,12,873,0,873,313,"1,186",73.61
　　,自強里,"2,169",547,533,6,152,"1,238",23,"1,261",0,"1,261",387,"1,648",76.52
　　,文化里,"2,170",395,490,8,283,"1,176",20,"1,196",0,"1,196",366,"1,562",76.57
　　,文化里,"2,171",531,415,12,210,"1,168",22,"1,190",0,"1,190",363,"1,553",76.63
　　,白雲里,"2,172",392,539,9,231,"1,171",26,"1,197",0,"1,197",401,"1,598",74.91
　　,白雲里,"2,173",676,512,8,139,"1,335",25,"1,360",0,"1,360",442,"1,802",75.47
　　,茄苳里,"2,174",240,390,11,200,841,16,857,0,857,280,"1,137",75.37
　　,茄苳里,"2,175",315,346,7,173,841,11,852,0,852,353,"1,205",70.71
　　,茄苳里,"2,176",286,349,6,208,849,27,876,0,876,304,"1,180",74.24
　　,崇德里,"2,177",461,532,9,218,"1,220",14,"1,234",0,"1,234",377,"1,611",76.60
　　,崇德里,"2,178",303,450,4,140,897,21,918,0,918,290,"1,208",75.99
　　,崇德里,"2,179",344,221,8,101,674,10,684,0,684,218,902,75.83
　　,城中里,"2,180",531,520,12,197,"1,260",15,"1,275",0,"1,275",359,"1,634",78.03
　　,城中里,"2,181",686,416,9,199,"1,310",16,"1,326",0,"1,326",422,"1,748",75.86
　　,橋東里,"2,182",329,381,4,153,867,18,885,0,885,293,"1,178",75.13
　　,橋東里,"2,183",315,291,4,202,812,13,825,0,825,319,"1,144",72.12
　　,建成里,"2,184",718,573,4,197,"1,492",20,"1,512",0,"1,512",429,"1,941",77.90
　　,建成里,"2,185",683,482,5,205,"1,375",20,"1,395",1,"1,396",472,"1,868",74.68
　　,長安里,"2,186",312,441,10,272,"1,035",21,"1,056",0,"1,056",326,"1,382",76.41
　　,保安里,"2,187",327,403,11,233,974,12,986,0,986,314,"1,300",75.85
　　,東山里,"2,188",109,164,6,87,366,3,369,0,369,126,495,74.55
　　,保長里,"2,189",387,429,14,347,"1,177",27,"1,204",0,"1,204",431,"1,635",73.64
　　,保長里,"2,190",365,432,7,286,"1,090",12,"1,102",0,"1,102",344,"1,446",76.21
　　,保新里,"2,191",623,476,12,301,"1,412",17,"1,429",0,"1,429",596,"2,025",70.57
　　,鄉長里,"2,192",488,472,12,415,"1,387",29,"1,416",0,"1,416",440,"1,856",76.29
　　,江北里,"2,193",459,457,12,174,"1,102",21,"1,123",0,"1,123",338,"1,461",76.87
　　,江北里,"2,194",379,432,5,209,"1,025",19,"1,044",0,"1,044",347,"1,391",75.05
　　,江北里,"2,195",546,551,5,199,"1,301",16,"1,317",0,"1,317",516,"1,833",71.85
　　,拱北里,"2,196",494,533,11,256,"1,294",18,"1,312",0,"1,312",603,"1,915",68.51
　　,拱北里,"2,197",570,477,10,188,"1,245",21,"1,266",0,"1,266",608,"1,874",67.56
　　,烘內里,"2,198",344,393,5,200,942,15,957,0,957,330,"1,287",74.36
　　,八連里,"2,199",208,293,4,128,633,7,640,0,640,239,879,72.81
　　,長青里,"2,200",369,242,2,78,691,11,702,0,702,227,929,75.57
　　,北峰里,"2,201",475,628,10,213,"1,326",23,"1,349",0,"1,349",443,"1,792",75.28
　　,北峰里,"2,202",554,634,9,189,"1,386",30,"1,416",0,"1,416",514,"1,930",73.37
　　,金龍里,"2,203",402,397,8,114,921,16,937,0,937,360,"1,297",72.24
　　,金龍里,"2,204",456,389,5,102,952,16,968,0,968,356,"1,324",73.11
　　,金龍里,"2,205",391,388,6,149,934,18,952,0,952,368,"1,320",72.12
　　,樟樹里,"2,206",510,583,9,221,"1,323",21,"1,344",0,"1,344",477,"1,821",73.81
　　,忠孝里,"2,207",412,448,10,152,"1,022",27,"1,049",0,"1,049",328,"1,377",76.18
　　,忠孝里,"2,208",529,481,7,194,"1,211",14,"1,225",0,"1,225",399,"1,624",75.43
　　,忠孝里,"2,209",461,315,7,120,903,14,917,0,917,364,"1,281",71.58
　　,忠孝里,"2,210",516,369,7,129,"1,021",12,"1,033",0,"1,033",326,"1,359",76.01
　　,厚德里,"2,211",381,364,5,140,890,18,908,0,908,365,"1,273",71.33
　　,厚德里,"2,212",367,370,7,184,928,11,939,0,939,362,"1,301",72.18
　　,厚德里,"2,213",470,370,7,147,994,13,"1,007",0,"1,007",320,"1,327",75.89
　　,厚德里,"2,214",447,350,10,114,921,8,929,0,929,299,"1,228",75.65
　　,山光里,"2,215",311,191,4,114,620,8,628,0,628,255,883,71.12
　　,山光里,"2,216",309,225,3,139,676,11,687,0,687,248,935,73.48
　　,中興里,"2,217",574,593,8,208,"1,383",23,"1,406",0,"1,406",547,"1,953",71.99
　　,中興里,"2,218",638,625,8,251,"1,522",24,"1,546",0,"1,546",557,"2,103",73.51
　　,中興里,"2,219",550,545,10,180,"1,285",17,"1,302",0,"1,302",485,"1,787",72.86
　　,福德里,"2,220",337,377,7,177,898,10,908,0,908,340,"1,248",72.76
　　,福德里,"2,221",412,340,7,113,872,13,885,0,885,344,"1,229",72.01
　　,興福里,"2,222",444,314,2,134,894,13,907,0,907,278,"1,185",76.54
　　,興福里,"2,223",358,333,6,129,826,12,838,0,838,362,"1,200",69.83
　　,康福里,"2,224",492,386,4,142,"1,024",20,"1,044",0,"1,044",390,"1,434",72.80
　　,康福里,"2,225",472,378,5,168,"1,023",29,"1,052",0,"1,052",409,"1,461",72.01
　　,康福里,"2,226",475,342,3,144,964,17,981,0,981,304,"1,285",76.34
　　,湖光里,"2,227",581,499,7,180,"1,267",31,"1,298",0,"1,298",398,"1,696",76.53
　　,湖光里,"2,228",538,502,5,188,"1,233",15,"1,248",0,"1,248",395,"1,643",75.96
　　,湖光里,"2,229",490,188,5,68,751,7,758,0,758,219,977,77.58
　　,湖蓮里,"2,230",874,399,3,200,"1,476",31,"1,507",0,"1,507",410,"1,917",78.61
　　,湖興里,"2,231",515,331,3,156,"1,005",16,"1,021",0,"1,021",385,"1,406",72.62
　　,湖興里,"2,232",652,356,9,121,"1,138",24,"1,162",0,"1,162",370,"1,532",75.85
　　,湖興里,"2,233",755,447,10,280,"1,492",21,"1,513",0,"1,513",521,"2,034",74.39
　　,北山里,"2,234",751,528,8,149,"1,436",22,"1,458",0,"1,458",407,"1,865",78.18
　　,北山里,"2,235",455,428,9,134,"1,026",21,"1,047",0,"1,047",324,"1,371",76.37
　　,北山里,"2,236",486,329,12,107,934,18,952,0,952,274,"1,226",77.65
　　,忠山里,"2,237",785,398,5,53,"1,241",16,"1,257",0,"1,257",312,"1,569",80.11
　　,忠山里,"2,238",657,335,6,113,"1,111",32,"1,143",0,"1,143",266,"1,409",81.12
　　,環河里,"2,239",202,420,3,218,843,20,863,0,863,245,"1,108",77.89
　　,橫科里,"2,240",677,605,10,269,"1,561",26,"1,587",0,"1,587",444,"2,031",78.14
　　,橫科里,"2,241",703,549,14,209,"1,475",18,"1,493",0,"1,493",420,"1,913",78.04
　　,福山里,"2,242",528,417,14,138,"1,097",17,"1,114",0,"1,114",370,"1,484",75.07
　　,福山里,"2,243",662,403,12,74,"1,151",22,"1,173",0,"1,173",360,"1,533",76.52
　　,宜興里,"2,244",514,291,6,95,906,20,926,0,926,262,"1,188",77.95
　　,宜興里,"2,245",574,357,11,83,"1,025",17,"1,042",1,"1,043",253,"1,296",80.40
　　,東勢里,"2,246",385,330,6,106,827,14,841,0,841,239,"1,080",77.87
　　,東勢里,"2,247",978,512,4,92,"1,586",27,"1,613",0,"1,613",512,"2,125",75.91
　平溪區,,,"1,237",895,43,"1,116","3,291",58,"3,349",0,"3,349","1,254","4,603",72.76
　　,薯榔里,"2,248",78,82,5,140,305,6,311,0,311,108,419,74.22
　　,菁桐里,"2,249",63,35,1,112,211,2,213,0,213,74,287,74.22
　　,白石里,"2,250",54,51,1,105,211,3,214,0,214,41,255,83.92
　　,石底里,"2,251",135,121,4,111,371,9,380,0,380,114,494,76.92
　　,平溪里,"2,252",95,44,1,46,186,3,189,0,189,75,264,71.59
　　,嶺腳里,"2,253",197,126,7,116,446,10,456,0,456,211,667,68.37
　　,東勢里,"2,254",129,104,5,78,316,6,322,0,322,129,451,71.40
　　,十分里,"2,255",232,150,7,258,647,10,657,0,657,232,889,73.90
　　,望古里,"2,256",41,31,2,26,100,1,101,0,101,44,145,69.66
　　,南山里,"2,257",106,85,6,72,269,7,276,0,276,120,396,69.70
　　,新寮里,"2,258",59,24,1,37,121,1,122,0,122,52,174,70.11
　　,平湖里,"2,259",48,42,3,15,108,0,108,0,108,54,162,66.67
　瑞芳區,,,"10,092","6,800",277,"6,793","23,962",475,"24,437",1,"24,438","8,927","33,365",73.24
　　,龍潭里,"2,260",271,157,5,127,560,13,573,0,573,180,753,76.10
　　,龍興里,"2,261",350,246,11,107,714,16,730,0,730,281,"1,011",72.21
　　,龍興里,"2,262",298,157,5,120,580,10,590,0,590,135,725,81.38
　　,龍鎮里,"2,263",390,256,12,230,888,18,906,0,906,298,"1,204",75.25
　　,龍安里,"2,264",145,116,5,170,436,9,445,0,445,139,584,76.20
　　,龍川里,"2,265",301,165,9,151,626,17,643,0,643,170,813,79.09
　　,龍川里,"2,266",195,147,11,159,512,8,520,0,520,185,705,73.76
　　,龍山里,"2,267",418,254,7,214,893,25,918,0,918,349,"1,267",72.45
　　,爪里,"2,268",529,372,8,271,"1,180",18,"1,198",0,"1,198",360,"1,558",76.89
　　,爪里,"2,269",300,233,8,194,735,19,754,0,754,218,972,77.57
　　,爪里,"2,270",322,207,9,156,694,16,710,1,711,222,933,76.10
　　,新峰里,"2,271",374,293,10,238,915,19,934,0,934,331,"1,265",73.83
　　,新峰里,"2,272",407,236,4,203,850,13,863,0,863,386,"1,249",69.10
　　,東和里,"2,273",284,232,8,205,729,13,742,0,742,275,"1,017",72.96
　　,東和里,"2,274",212,117,7,165,501,11,512,0,512,168,680,75.29
　　,柑坪里,"2,275",250,237,8,302,797,13,810,0,810,248,"1,058",76.56
　　,弓橋里,"2,276",61,75,1,86,223,3,226,0,226,86,312,72.44
　　,猴硐里,"2,277",79,96,3,165,343,5,348,0,348,127,475,73.26
　　,光復里,"2,278",68,60,3,96,227,3,230,0,230,91,321,71.65
　　,碩仁里,"2,279",62,15,0,22,99,2,101,0,101,24,125,80.80
　　,吉慶里,"2,280",271,164,9,142,586,13,599,0,599,196,795,75.35
　　,吉慶里,"2,281",264,130,6,165,565,10,575,0,575,251,826,69.61
　　,吉安里,"2,282",261,209,10,161,641,16,657,0,657,267,924,71.10
　　,吉安里,"2,283",317,179,12,103,611,10,621,0,621,259,880,70.57
　　,吉安里,"2,284",319,239,14,148,720,12,732,0,732,245,977,74.92
　　,上天里,"2,285",175,143,3,141,462,7,469,0,469,166,635,73.86
　　,上天里,"2,286",166,137,7,131,441,11,452,0,452,167,619,73.02
　　,傑魚里,"2,287",302,197,11,208,718,20,738,0,738,260,998,73.95
　　,傑魚里,"2,288",249,204,5,160,618,10,628,0,628,223,851,73.80
　　,基山里,"2,289",127,135,5,61,328,9,337,0,337,157,494,68.22
　　,永慶里,"2,290",109,117,5,91,322,9,331,0,331,166,497,66.60
　　,崇文里,"2,291",87,72,5,66,230,4,234,0,234,121,355,65.92
　　,福住里,"2,292",48,40,1,54,143,2,145,0,145,62,207,70.05
　　,頌德里,"2,293",124,72,2,38,236,5,241,0,241,120,361,66.76
　　,瓜山里,"2,294",61,39,0,45,145,2,147,0,147,60,207,71.01
　　,銅山里,"2,295",53,29,4,84,170,3,173,0,173,45,218,79.36
　　,新山里,"2,296",106,63,1,122,292,6,298,0,298,101,399,74.69
　　,石山里,"2,297",122,51,4,53,230,5,235,0,235,117,352,66.76
　　,濂洞里,"2,298",183,71,7,54,315,8,323,0,323,173,496,65.12
　　,濂新里,"2,299",76,66,1,62,205,2,207,0,207,86,293,70.65
　　,南雅里,"2,300",94,48,0,46,188,2,190,0,190,66,256,74.22
　　,鼻頭里,"2,301",141,127,6,269,543,10,553,0,553,266,819,67.52
　　,海濱里,"2,302",264,144,9,319,736,18,754,0,754,284,"1,038",72.64
　　,瑞濱里,"2,303",202,189,4,181,576,10,586,0,586,239,825,71.03
　　,瑞濱里,"2,304",260,106,6,288,660,9,669,0,669,237,906,73.84
　　,深澳里,"2,305",395,158,6,220,779,11,790,0,790,320,"1,110",71.17
　雙溪區,,,"1,665","1,591",75,"2,391","5,722",100,"5,822",0,"5,822","2,242","8,064",72.20
　　,雙溪里,"2,306",105,88,7,142,342,7,349,0,349,126,475,73.47
　　,新基里,"2,307",76,36,1,80,193,4,197,0,197,78,275,71.64
　　,新基里,"2,308",146,106,1,182,435,6,441,0,441,107,548,80.47
　　,三港里,"2,309",92,96,3,123,314,7,321,0,321,134,455,70.55
　　,牡丹里,"2,310",197,191,10,234,632,15,647,0,647,298,945,68.47
　　,牡丹里,"2,311",160,131,11,218,520,15,535,0,535,222,757,70.67
　　,三貂里,"2,312",54,64,4,123,245,8,253,0,253,91,344,73.55
　　,平林里,"2,313",155,132,5,214,506,4,510,0,510,146,656,77.74
　　,平林里,"2,314",82,48,3,59,192,4,196,0,196,83,279,70.25
　　,上林里,"2,315",74,123,5,293,495,11,506,0,506,169,675,74.96
　　,外柑里,"2,316",99,96,8,81,284,2,286,0,286,163,449,63.70
　　,長源里,"2,317",47,105,1,113,266,4,270,0,270,122,392,68.88
　　,共和里,"2,318",40,18,1,46,105,0,105,0,105,39,144,72.92
　　,共和里,"2,319",56,73,0,105,234,5,239,0,239,60,299,79.93
　　,魚行里,"2,320",69,83,4,100,256,2,258,0,258,105,363,71.07
　　,魚行里,"2,321",73,62,3,70,208,3,211,0,211,88,299,70.57
　　,泰平里,"2,322",103,123,7,136,369,3,372,0,372,160,532,69.92
　　,泰平里,"2,323",37,16,1,72,126,0,126,0,126,51,177,71.19
　貢寮區,,,"2,218","3,210",117,"2,313","7,858",128,"7,986",0,"7,986","3,321","11,307",70.63
　　,貢寮里,"2,324",177,193,11,265,646,9,655,0,655,238,893,73.35
　　,龍崗里,"2,325",75,85,5,107,272,4,276,0,276,130,406,67.98
　　,吉林里,"2,326",58,105,5,123,291,5,296,0,296,165,461,64.21
　　,雙玉里,"2,327",71,113,3,102,289,8,297,0,297,128,425,69.88
　　,雙玉里,"2,328",64,99,1,73,237,7,244,0,244,103,347,70.32
　　,福連里,"2,329",108,122,1,122,353,11,364,0,364,139,503,72.37
　　,福連里,"2,330",47,155,4,86,292,4,296,0,296,112,408,72.55
　　,福隆里,"2,331",150,176,2,239,567,7,574,0,574,231,805,71.30
　　,福隆里,"2,332",136,218,12,274,640,7,647,0,647,196,843,76.75
　　,龍門里,"2,333",148,194,6,137,485,2,487,0,487,228,715,68.11
　　,真理里,"2,334",192,358,16,127,693,14,707,0,707,389,"1,096",64.51
　　,真理里,"2,335",169,387,9,95,660,7,667,0,667,312,979,68.13
　　,仁里里,"2,336",260,230,10,64,564,6,570,0,570,210,780,73.08
　　,仁里里,"2,337",250,250,13,96,609,16,625,0,625,255,880,71.02
　　,美豐里,"2,338",64,136,2,82,284,8,292,0,292,118,410,71.22
　　,美豐里,"2,339",56,137,8,65,266,7,273,0,273,102,375,72.80
　　,和美里,"2,340",90,110,2,178,380,1,381,0,381,130,511,74.56
　　,和美里,"2,341",103,142,7,78,330,5,335,0,335,135,470,71.28
