第8屆區域立法委員選舉新北市第5選舉區候選人在各投開票所得票數一覽表,,,,,,,,,,,,,,
鄉(鎮、市、區)別,村里別,投票所別,各候選人得票情形,,,,"有效票數A
A=1+2+...+N",無效票數B,"投票數C
C=A+B","已領未投票數D
D=E-C","發出票數E
E=C+D",用餘票數F,"選舉人數G
G=E+F","發票率H
H=C÷G"
　　,文林里,842,574,1,385,13,973,14,987,0,987,354,"1,341",73.60
　　,保安里,843,555,3,487,19,"1,064",15,"1,079",0,"1,079",334,"1,413",76.36
　　,保安里,844,581,3,453,18,"1,055",32,"1,087",0,"1,087",300,"1,387",78.37
　　,保安里,845,505,4,431,8,948,23,971,0,971,268,"1,239",78.37
　　,保安里,846,443,2,420,12,877,20,897,0,897,239,"1,136",78.96
　　,圳安里,847,328,5,360,8,701,14,715,0,715,239,954,74.95
　　,圳安里,848,305,2,339,11,657,13,670,0,670,198,868,77.19
　　,圳安里,849,355,1,300,10,666,14,680,0,680,208,888,76.58
　　,圳福里,850,448,1,348,13,810,17,827,0,827,304,"1,131",73.12
　　,圳福里,851,438,3,370,6,817,13,830,0,830,224,"1,054",78.75
　　,圳福里,852,542,5,415,16,978,18,996,0,996,284,"1,280",77.81
　　,圳民里,853,437,2,387,10,836,13,849,0,849,235,"1,084",78.32
　　,圳民里,854,460,5,361,6,832,23,855,0,855,231,"1,086",78.73
　　,圳生里,855,488,7,668,16,"1,179",25,"1,204",0,"1,204",332,"1,536",78.39
　　,樹德里,856,352,2,282,13,649,7,656,0,656,204,860,76.28
　　,樹德里,857,551,4,443,13,"1,011",36,"1,047",0,"1,047",247,"1,294",80.91
　　,樹德里,858,430,2,357,6,795,7,802,0,802,230,"1,032",77.71
　　,樹福里,859,660,4,453,17,"1,134",36,"1,170",0,"1,170",289,"1,459",80.19
　　,樹福里,860,608,4,458,14,"1,084",27,"1,111",0,"1,111",264,"1,375",80.80
　　,樹西里,861,588,5,501,8,"1,102",23,"1,125",0,"1,125",265,"1,390",80.94
　　,樹西里,862,718,3,472,11,"1,204",20,"1,224",0,"1,224",354,"1,578",77.57
　　,樹西里,863,577,3,435,11,"1,026",27,"1,053",0,"1,053",302,"1,355",77.71
　　,樹興里,864,414,2,312,3,731,14,745,0,745,217,962,77.44
　　,樹興里,865,440,4,342,12,798,13,811,0,811,219,"1,030",78.74
　　,樹興里,866,409,1,318,15,743,16,759,0,759,280,"1,039",73.05
　　,樹人里,867,704,6,450,14,"1,174",22,"1,196",0,"1,196",327,"1,523",78.53
　　,樹人里,868,517,1,368,8,894,18,912,0,912,268,"1,180",77.29
　　,育英里,869,522,2,448,16,988,21,"1,009",0,"1,009",238,"1,247",80.91
　　,育英里,870,497,5,436,8,946,18,964,0,964,265,"1,229",78.44
　　,樹南里,871,432,1,441,10,884,22,906,0,906,267,"1,173",77.24
　　,樹南里,872,474,3,396,6,879,22,901,0,901,251,"1,152",78.21
　　,樹南里,873,511,2,374,9,896,19,915,0,915,215,"1,130",80.97
　　,坡內里,874,516,6,524,12,"1,058",29,"1,087",0,"1,087",304,"1,391",78.15
　　,樹東里,875,471,4,373,12,860,15,875,0,875,250,"1,125",77.78
　　,樹北里,876,377,5,305,10,697,20,717,0,717,166,883,81.20
　　,彭福里,877,543,6,483,14,"1,046",11,"1,057",0,"1,057",378,"1,435",73.66
　　,彭福里,878,416,1,541,12,970,21,991,0,991,342,"1,333",74.34
　　,彭福里,879,531,1,335,19,886,19,905,0,905,276,"1,181",76.63
　　,和平里,880,454,2,397,8,861,11,872,0,872,251,"1,123",77.65
　　,和平里,881,379,2,380,9,770,24,794,0,794,254,"1,048",75.76
　　,和平里,882,331,0,433,15,779,18,797,0,797,240,"1,037",76.86
　　,彭興里,883,524,1,553,12,"1,090",21,"1,111",2,"1,113",390,"1,503",73.92
　　,彭興里,884,528,4,516,11,"1,059",20,"1,079",0,"1,079",422,"1,501",71.89
　　,彭興里,885,489,2,550,15,"1,056",22,"1,078",0,"1,078",378,"1,456",74.04
　　,彭厝里,886,451,6,544,11,"1,012",21,"1,033",1,"1,034",364,"1,398",73.89
　　,彭厝里,887,491,2,374,12,879,15,894,0,894,311,"1,205",74.19
　　,彭厝里,888,457,3,485,14,959,14,973,0,973,322,"1,295",75.14
　　,大同里,889,583,3,427,11,"1,024",23,"1,047",0,"1,047",283,"1,330",78.72
　　,大同里,890,575,0,356,7,938,15,953,0,953,307,"1,260",75.63
　　,中華里,891,532,6,418,11,967,19,986,0,986,335,"1,321",74.64
　　,中華里,892,462,3,375,8,848,16,864,0,864,289,"1,153",74.93
　　,太順里,893,383,2,396,10,791,17,808,0,808,273,"1,081",74.75
　　,太順里,894,409,1,376,10,796,16,812,0,812,297,"1,109",73.22
　　,東昇里,895,383,3,404,10,800,11,811,0,811,177,988,82.09
　　,東昇里,896,636,2,510,20,"1,168",20,"1,188",0,"1,188",356,"1,544",76.94
　　,東昇里,897,339,1,311,11,662,11,673,0,673,173,846,79.55
　　,東陽里,898,447,3,485,4,939,20,959,0,959,260,"1,219",78.67
　　,東陽里,899,404,4,413,11,832,16,848,0,848,246,"1,094",77.51
　　,東陽里,900,443,1,321,13,778,18,796,0,796,260,"1,056",75.38
　　,東陽里,901,454,2,400,12,868,12,880,0,880,251,"1,131",77.81
　　,東山里,902,561,1,605,14,"1,181",23,"1,204",0,"1,204",358,"1,562",77.08
　　,東山里,903,415,4,446,11,876,23,899,0,899,304,"1,203",74.73
　　,山佳里,904,363,5,434,15,817,21,838,0,838,310,"1,148",73.00
　　,山佳里,905,411,4,558,12,985,16,"1,001",0,"1,001",329,"1,330",75.26
　　,山佳里,906,699,3,576,20,"1,298",22,"1,320",0,"1,320",376,"1,696",77.83
　　,中山里,907,490,1,521,12,"1,024",29,"1,053",0,"1,053",371,"1,424",73.95
　　,中山里,908,473,1,455,9,938,19,957,0,957,255,"1,212",78.96
　　,中山里,909,343,3,494,5,845,20,865,1,866,278,"1,144",75.61
　　,樂山里,910,464,5,563,14,"1,046",21,"1,067",0,"1,067",353,"1,420",75.14
　　,柑園里,911,465,5,521,17,"1,008",18,"1,026",0,"1,026",312,"1,338",76.68
　　,柑園里,912,720,3,294,10,"1,027",22,"1,049",0,"1,049",346,"1,395",75.20
　　,柑園里,913,734,6,338,15,"1,093",30,"1,123",0,"1,123",351,"1,474",76.19
　　,柑園里,914,755,2,319,14,"1,090",29,"1,119",0,"1,119",359,"1,478",75.71
　　,西園里,915,444,4,624,12,"1,084",24,"1,108",0,"1,108",338,"1,446",76.63
　　,南園里,916,931,6,636,26,"1,599",35,"1,634",0,"1,634",515,"2,149",76.04
　　,南園里,917,659,2,333,13,"1,007",25,"1,032",0,"1,032",324,"1,356",76.11
　　,南園里,918,902,2,356,17,"1,277",28,"1,305",0,"1,305",395,"1,700",76.76
　　,南園里,919,698,7,361,20,"1,086",24,"1,110",0,"1,110",372,"1,482",74.90
　　,南園里,920,718,6,397,24,"1,145",27,"1,172",0,"1,172",430,"1,602",73.16
　　,東園里,921,439,3,613,18,"1,073",19,"1,092",0,"1,092",362,"1,454",75.10
　　,北園里,922,282,6,303,3,594,9,603,0,603,210,813,74.17
　　,北園里,923,274,0,443,7,724,9,733,0,733,207,940,77.98
　鶯歌區,,,"24,634",153,"22,229",547,"47,563",756,"48,319",0,"48,319","15,985","64,304",75.14
　　,建德里,924,199,0,159,4,362,4,366,0,366,99,465,78.71
　　,東鶯里,925,303,5,349,4,661,13,674,0,674,197,871,77.38
　　,北鶯里,926,740,3,487,6,"1,236",18,"1,254",0,"1,254",407,"1,661",75.50
　　,北鶯里,927,569,1,366,14,950,25,975,0,975,545,"1,520",64.14
　　,西鶯里,928,419,1,376,6,802,11,813,0,813,216,"1,029",79.01
　　,西鶯里,929,369,2,334,8,713,8,721,0,721,199,920,78.37
　　,中鶯里,930,373,3,336,7,719,9,728,0,728,176,904,80.53
　　,南鶯里,931,629,4,617,5,"1,255",20,"1,275",0,"1,275",312,"1,587",80.34
　　,南鶯里,932,629,0,516,9,"1,154",29,"1,183",0,"1,183",381,"1,564",75.64
　　,南鶯里,933,562,4,463,13,"1,042",14,"1,056",0,"1,056",334,"1,390",75.97
　　,建國里,934,597,7,610,18,"1,232",20,"1,252",0,"1,252",480,"1,732",72.29
　　,建國里,935,648,5,578,9,"1,240",15,"1,255",0,"1,255",454,"1,709",73.43
　　,建國里,936,641,4,468,10,"1,123",15,"1,138",0,"1,138",414,"1,552",73.32
　　,二甲里,937,285,2,337,5,629,9,638,0,638,192,830,76.87
　　,二橋里,938,649,7,486,17,"1,159",19,"1,178",0,"1,178",558,"1,736",67.86
　　,二橋里,939,271,1,304,5,581,13,594,0,594,245,839,70.80
　　,二橋里,940,575,3,697,8,"1,283",30,"1,313",0,"1,313",382,"1,695",77.46
　　,二橋里,941,520,2,662,17,"1,201",22,"1,223",0,"1,223",460,"1,683",72.67
　　,尖山里,942,524,0,530,11,"1,065",20,"1,085",0,"1,085",317,"1,402",77.39
　　,尖山里,943,744,4,668,20,"1,436",21,"1,457",0,"1,457",486,"1,943",74.99
　　,尖山里,944,676,5,678,18,"1,377",19,"1,396",0,"1,396",554,"1,950",71.59
　　,南靖里,945,512,3,437,10,962,11,973,0,973,294,"1,267",76.80
　　,南靖里,946,310,2,358,9,679,8,687,0,687,151,838,81.98
　　,南靖里,947,261,1,319,10,591,14,605,0,605,184,789,76.68
　　,同慶里,948,527,2,516,13,"1,058",17,"1,075",0,"1,075",295,"1,370",78.47
　　,永昌里,949,636,2,495,19,"1,152",20,"1,172",0,"1,172",386,"1,558",75.22
　　,永昌里,950,620,1,498,12,"1,131",16,"1,147",0,"1,147",383,"1,530",74.97
　　,永昌里,951,589,3,496,18,"1,106",12,"1,118",0,"1,118",375,"1,493",74.88
　　,永昌里,952,536,1,489,10,"1,036",12,"1,048",0,"1,048",268,"1,316",79.64
　　,永昌里,953,309,4,317,7,637,12,649,0,649,174,823,78.86
　　,永吉里,954,628,3,456,12,"1,099",17,"1,116",0,"1,116",382,"1,498",74.50
　　,永吉里,955,503,3,471,13,990,14,"1,004",0,"1,004",278,"1,282",78.32
　　,永吉里,956,417,3,413,9,842,15,857,0,857,259,"1,116",76.79
　　,鳳祥里,957,578,4,499,12,"1,093",16,"1,109",0,"1,109",337,"1,446",76.69
　　,鳳祥里,958,470,4,397,9,880,15,895,0,895,371,"1,266",70.70
　　,鳳祥里,959,344,1,402,12,759,11,770,0,770,331,"1,101",69.94
　　,鳳鳴里,960,370,5,337,5,717,9,726,0,726,265,991,73.26
　　,鳳鳴里,961,596,3,587,17,"1,203",28,"1,231",0,"1,231",395,"1,626",75.71
　　,鳳鳴里,962,423,4,457,12,896,14,910,0,910,284,"1,194",76.21
　　,鳳福里,963,407,4,409,18,838,9,847,0,847,251,"1,098",77.14
　　,鳳福里,964,408,3,371,19,801,21,822,0,822,284,"1,106",74.32
　　,鳳福里,965,478,6,494,8,986,16,"1,002",0,"1,002",328,"1,330",75.34
　　,大湖里,966,544,4,517,8,"1,073",15,"1,088",0,"1,088",348,"1,436",75.77
　　,大湖里,967,779,6,442,19,"1,246",19,"1,265",0,"1,265",344,"1,609",78.62
　　,大湖里,968,561,6,420,19,"1,006",15,"1,021",0,"1,021",302,"1,323",77.17
　　,中湖里,969,703,2,463,12,"1,180",16,"1,196",0,"1,196",459,"1,655",72.27
　　,中湖里,970,473,5,491,10,979,12,991,0,991,356,"1,347",73.57
　　,中湖里,971,652,4,556,8,"1,220",18,"1,238",0,"1,238",445,"1,683",73.56
　　,東湖里,972,78,1,101,3,183,0,183,0,183,48,231,79.22
